serial_number,has_failed,alarm_triggered,first_alarm_date,actual_failure_date,days_to_failure_at_alarm,is_hit,is_false_alarm,is_miss,is_correct_rejection,max_predicted_score,alarm_predicted_score
ZCH0AEDG,1,1,2019-08-26,2019-08-27,1.0,1,0,0,0,0.9924921989440918,0.9924921989440918
ZCH0AEGM,0,0,,,,0,0,0,1,0.6555309891700745,
ZCH0AEP0,0,0,,,,0,0,0,1,0.576095700263977,
ZCH0AERA,0,0,,,,0,0,0,1,0.4594198763370514,
ZCH0AESA,0,1,2019-08-23,,,0,1,0,0,0.9704102277755737,0.9678101539611816
ZCH0AEX6,0,0,,,,0,0,0,1,0.5173107981681824,
ZCH0AEXE,0,0,,,,0,0,0,1,0.49391183257102966,
ZCH0AF16,0,0,,,,0,0,0,1,0.4653765559196472,
ZCH0AF6W,0,0,,,,0,0,0,1,0.4536382257938385,
ZCH0AFJZ,0,0,,,,0,0,0,1,0.542251706123352,
ZCH0AFRK,0,0,,,,0,0,0,1,0.6530836224555969,
ZCH0AFTE,0,0,,,,0,0,0,1,0.5871771574020386,
ZCH0AGMT,0,0,,,,0,0,0,1,0.47088390588760376,
ZCH0AH8Z,0,0,,,,0,0,0,1,0.45743870735168457,
ZCH0AHP0,0,0,,,,0,0,0,1,0.5934065580368042,
ZCH0AHS9,0,0,,,,0,0,0,1,0.5692005157470703,
ZCH0AHSK,0,0,,,,0,0,0,1,0.6457003951072693,
ZCH0AHTB,0,0,,,,0,0,0,1,0.5776311755180359,
ZCH0AHVR,0,0,,,,0,0,0,1,0.5166057348251343,
ZCH0AHZZ,1,1,2018-02-25,2018-06-04,99.0,0,0,1,0,0.9864506721496582,0.9827893972396851
ZCH0AJ2D,0,1,2020-11-25,,,0,1,0,0,0.9889183044433594,0.9738723039627075
ZCH0AJ7T,0,0,,,,0,0,0,1,0.5419417023658752,
ZCH0AJZS,0,0,,,,0,0,0,1,0.5762921571731567,
ZCH0AK58,0,0,,,,0,0,0,1,0.5973301529884338,
ZCH0AKPF,0,0,,,,0,0,0,1,0.5351200699806213,
ZCH0AKRV,0,0,,,,0,0,0,1,0.5927219390869141,
ZCH0AKWK,0,0,,,,0,0,0,1,0.6439395546913147,
ZCH0ANDM,0,0,,,,0,0,0,1,0.5623111128807068,
ZCH0APAR,0,0,,,,0,0,0,1,0.4785125255584717,
ZCH0AQ5M,0,0,,,,0,0,0,1,0.6726678609848022,
ZCH0AQPK,0,0,,,,0,0,0,1,0.4488195478916168,
ZCH0ART2,0,0,,,,0,0,0,1,0.9343390464782715,
ZCH0ASPK,0,0,,,,0,0,0,1,0.3935198187828064,
ZCH0ATAJ,0,0,,,,0,0,0,1,0.6763191819190979,
ZCH0ATDP,0,0,,,,0,0,0,1,0.4663943350315094,
ZCH0AVJF,0,0,,,,0,0,0,1,0.5386021733283997,
ZCH0AW3V,0,0,,,,0,0,0,1,0.4540947377681732,
ZCH0AWWK,0,0,,,,0,0,0,1,0.5440226793289185,
ZCH0AWXL,0,0,,,,0,0,0,1,0.3537367880344391,
ZCH0AX51,0,0,,,,0,0,0,1,0.5633746981620789,
ZCH0AXBV,0,0,,,,0,0,0,1,0.4619148373603821,
ZCH0AXDA,0,0,,,,0,0,0,1,0.9548577070236206,
ZCH0AXJZ,0,0,,,,0,0,0,1,0.5008981227874756,
ZCH0AXRN,0,0,,,,0,0,0,1,0.5316917300224304,
ZCH0AYCE,0,0,,,,0,0,0,1,0.5804471373558044,
ZCH0AYWK,0,0,,,,0,0,0,1,0.6349345445632935,
ZCH0AZ6R,1,1,2019-09-03,2019-09-04,1.0,1,0,0,0,0.9879953265190125,0.9878968000411987
ZCH0AZB8,0,0,,,,0,0,0,1,0.7728222608566284,
ZCH0AZRE,0,0,,,,0,0,0,1,0.8742443323135376,
ZCH0AZT2,1,1,2018-05-19,2018-05-20,1.0,1,0,0,0,0.9882354736328125,0.9731000661849976
ZCH0AZXQ,0,0,,,,0,0,0,1,0.6302732825279236,
ZCH0B09W,0,0,,,,0,0,0,1,0.47587594389915466,
ZCH0B0DZ,0,0,,,,0,0,0,1,0.6435333490371704,
ZCH0B0J2,0,0,,,,0,0,0,1,0.4836050868034363,
ZCH0B0QW,0,0,,,,0,0,0,1,0.4982220232486725,
ZCH0B0TY,0,0,,,,0,0,0,1,0.9473369717597961,
ZCH0B0W6,0,0,,,,0,0,0,1,0.6072712540626526,
ZCH0B0W8,0,0,,,,0,0,0,1,0.6453312635421753,
ZCH0B16B,0,0,,,,0,0,0,1,0.9575191736221313,
ZCH0B1FQ,0,0,,,,0,0,0,1,0.6208059191703796,
ZCH0B1J5,0,0,,,,0,0,0,1,0.8577598333358765,
ZCH0B1K9,0,0,,,,0,0,0,1,0.4716241955757141,
ZCH0B21S,0,0,,,,0,0,0,1,0.6346287131309509,
ZCH0B2L9,0,0,,,,0,0,0,1,0.4824164807796478,
ZCH0B2M3,0,0,,,,0,0,0,1,0.4914205074310303,
ZCH0B2XF,0,0,,,,0,0,0,1,0.5612697005271912,
ZCH0B363,0,0,,,,0,0,0,1,0.4479307532310486,
ZCH0B3PR,0,0,,,,0,0,0,1,0.5462778806686401,
ZCH0B3R6,0,0,,,,0,0,0,1,0.5863360166549683,
ZCH0B3TR,0,0,,,,0,0,0,1,0.6009622812271118,
ZCH0B3V6,0,0,,,,0,0,0,1,0.5461260080337524,
ZCH0B451,0,0,,,,0,0,0,1,0.6517283916473389,
ZCH0B465,0,0,,,,0,0,0,1,0.4884251654148102,
ZCH0B468,0,0,,,,0,0,0,1,0.4526759684085846,
ZCH0B46B,0,0,,,,0,0,0,1,0.5645492672920227,
ZCH0B48T,0,0,,,,0,0,0,1,0.9586049914360046,
ZCH0B4AV,0,0,,,,0,0,0,1,0.4715611934661865,
ZCH0B4C6,0,0,,,,0,0,0,1,0.47194114327430725,
ZCH0B4DB,0,0,,,,0,0,0,1,0.9015766978263855,
ZCH0B4HR,0,0,,,,0,0,0,1,0.504531741142273,
ZCH0B4MR,0,0,,,,0,0,0,1,0.6749768257141113,
ZCH0B4RL,0,0,,,,0,0,0,1,0.4762266278266907,
ZCH0B517,0,0,,,,0,0,0,1,0.4861895442008972,
ZCH0B549,0,0,,,,0,0,0,1,0.6622634530067444,
ZCH0B566,0,0,,,,0,0,0,1,0.6000795364379883,
ZCH0B57B,0,0,,,,0,0,0,1,0.6504582762718201,
ZCH0B5SL,0,0,,,,0,0,0,1,0.5075364708900452,
ZCH0B6FF,0,0,,,,0,0,0,1,0.6303778886795044,
ZCH0B6XL,0,0,,,,0,0,0,1,0.5861670970916748,
ZCH0B750,0,0,,,,0,0,0,1,0.47698163986206055,
ZCH0B769,0,0,,,,0,0,0,1,0.45959654450416565,
ZCH0B7A1,0,0,,,,0,0,0,1,0.5083629488945007,
ZCH0B7C8,0,0,,,,0,0,0,1,0.9416906237602234,
ZCH0B7FX,1,0,,2019-07-06,,0,0,1,0,0.6748616099357605,
ZCH0B7HQ,0,0,,,,0,0,0,1,0.40752387046813965,
ZCH0B7P8,0,0,,,,0,0,0,1,0.45817795395851135,
ZCH0B7PM,0,0,,,,0,0,0,1,0.7693406343460083,
ZCH0B7QG,0,0,,,,0,0,0,1,0.6234236359596252,
ZCH0B7XY,0,0,,,,0,0,0,1,0.48585957288742065,
ZCH0B88Y,0,0,,,,0,0,0,1,0.534234344959259,
ZCH0B8ZY,0,0,,,,0,0,0,1,0.40317097306251526,
ZCH0B962,0,0,,,,0,0,0,1,0.4503907561302185,
ZCH0B9ER,0,0,,,,0,0,0,1,0.43601593375205994,
ZCH0BA2B,0,0,,,,0,0,0,1,0.5255013704299927,
ZCH0BAD5,0,0,,,,0,0,0,1,0.4231039583683014,
ZCH0BB07,0,0,,,,0,0,0,1,0.540715754032135,
ZCH0BBDD,0,0,,,,0,0,0,1,0.45711749792099,
ZCH0BBRJ,0,0,,,,0,0,0,1,0.5786987543106079,
ZCH0BBTB,0,0,,,,0,0,0,1,0.6496726870536804,
ZCH0BBVY,0,0,,,,0,0,0,1,0.8123580813407898,
ZCH0BBX3,0,0,,,,0,0,0,1,0.5198900103569031,
ZCH0BBYA,0,0,,,,0,0,0,1,0.6495082378387451,
ZCH0BC1Y,0,0,,,,0,0,0,1,0.6733208894729614,
ZCH0BC2W,0,0,,,,0,0,0,1,0.6481576561927795,
ZCH0BC6P,0,0,,,,0,0,0,1,0.587631344795227,
ZCH0BC9T,0,0,,,,0,0,0,1,0.8863997459411621,
ZCH0BCCV,1,1,2018-07-07,2018-07-08,1.0,1,0,0,0,0.984539806842804,0.984539806842804
ZCH0BCDC,0,0,,,,0,0,0,1,0.5314701795578003,
ZCH0BCLQ,0,0,,,,0,0,0,1,0.5739938020706177,
ZCH0BCRR,0,0,,,,0,0,0,1,0.49820834398269653,
ZCH0BCWV,1,1,2018-04-25,2018-04-25,0.0,1,0,0,0,0.9866136312484741,0.9866136312484741
ZCH0BD2S,0,0,,,,0,0,0,1,0.605319619178772,
ZCH0BD54,0,0,,,,0,0,0,1,0.4715190529823303,
ZCH0BD7G,1,0,,2018-11-13,,0,0,1,0,0.501185953617096,
ZCH0BDVX,0,0,,,,0,0,0,1,0.4873730540275574,
ZCH0BECV,0,0,,,,0,0,0,1,0.4070957601070404,
ZCH0BF2D,0,0,,,,0,0,0,1,0.5885804295539856,
ZCH0BG0X,0,0,,,,0,0,0,1,0.5087946057319641,
ZCH0BGYN,1,0,,2018-09-26,,0,0,1,0,0.9089436531066895,
ZCH0BHS1,0,0,,,,0,0,0,1,0.5337480902671814,
ZCH0BHW3,0,0,,,,0,0,0,1,0.5010852217674255,
ZCH0BHWG,0,0,,,,0,0,0,1,0.4889528155326843,
ZCH0BHXG,0,0,,,,0,0,0,1,0.5601574778556824,
ZCH0BHYJ,0,0,,,,0,0,0,1,0.5340250134468079,
ZCH0BJ74,0,0,,,,0,0,0,1,0.529646098613739,
ZCH0BJ89,0,0,,,,0,0,0,1,0.618610143661499,
ZCH0BJEP,0,0,,,,0,0,0,1,0.5120813250541687,
ZCH0BK8K,0,0,,,,0,0,0,1,0.41213226318359375,
ZCH0BKAR,0,0,,,,0,0,0,1,0.5943452715873718,
ZCH0BKRJ,0,0,,,,0,0,0,1,0.41492509841918945,
ZCH0BKSR,0,0,,,,0,0,0,1,0.5911828875541687,
ZCH0BKVC,0,0,,,,0,0,0,1,0.9058162569999695,
ZCH0BL79,0,0,,,,0,0,0,1,0.4940585196018219,
ZCH0BM9N,0,0,,,,0,0,0,1,0.42522716522216797,
ZCH0BMGQ,0,0,,,,0,0,0,1,0.6649841070175171,
ZCH0BMJL,0,0,,,,0,0,0,1,0.6757476925849915,
ZCH0BML8,1,1,2019-09-07,2019-09-23,16.0,1,0,0,0,0.9889112710952759,0.964678943157196
ZCH0BNFD,0,1,2020-10-25,,,0,1,0,0,0.9798760414123535,0.9685309529304504
ZCH0BNNW,0,0,,,,0,0,0,1,0.5748855471611023,
ZCH0BPE0,0,0,,,,0,0,0,1,0.5919211506843567,
ZCH0BPJB,0,0,,,,0,0,0,1,0.46309199929237366,
ZCH0BPMN,0,0,,,,0,0,0,1,0.6225391030311584,
ZCH0BPS4,0,0,,,,0,0,0,1,0.5678836107254028,
ZCH0BQ6R,0,0,,,,0,0,0,1,0.6244797110557556,
ZCH0BQ7T,0,0,,,,0,0,0,1,0.5419101715087891,
ZCH0BQ8L,0,0,,,,0,0,0,1,0.5040022134780884,
ZCH0BQJF,0,0,,,,0,0,0,1,0.5118329524993896,
ZCH0BQKP,0,0,,,,0,0,0,1,0.9122816324234009,
ZCH0BQME,0,0,,,,0,0,0,1,0.6112418174743652,
ZCH0BS2L,0,1,2020-08-30,,,0,1,0,0,0.9908877611160278,0.985400378704071
ZCH0BSRK,0,0,,,,0,0,0,1,0.44308844208717346,
ZCH0BSTX,0,1,2020-08-18,,,0,1,0,0,0.9701462984085083,0.9665387868881226
ZCH0BSVT,0,0,,,,0,0,0,1,0.48925939202308655,
ZCH0BT3K,0,0,,,,0,0,0,1,0.5234378576278687,
ZCH0BT9T,0,0,,,,0,0,0,1,0.7167141437530518,
ZCH0BTAC,0,0,,,,0,0,0,1,0.4610925614833832,
ZCH0BTGX,0,0,,,,0,0,0,1,0.6178810596466064,
ZCH0BTQK,0,0,,,,0,0,0,1,0.57609623670578,
ZCH0BTRJ,0,0,,,,0,0,0,1,0.5779597759246826,
ZCH0BTRL,0,0,,,,0,0,0,1,0.5171350836753845,
ZCH0BTRX,0,0,,,,0,0,0,1,0.5163875222206116,
ZCH0BTT3,0,0,,,,0,0,0,1,0.4966631829738617,
ZCH0BV61,0,0,,,,0,0,0,1,0.5879002809524536,
ZCH0BVQY,0,0,,,,0,0,0,1,0.5503240823745728,
ZCH0BVVQ,0,0,,,,0,0,0,1,0.3971499800682068,
ZCH0BW1X,0,0,,,,0,0,0,1,0.6240720152854919,
ZCH0BW2F,0,0,,,,0,0,0,1,0.6726678609848022,
ZCH0BW3P,0,0,,,,0,0,0,1,0.4656962752342224,
ZCH0BW3Y,0,0,,,,0,0,0,1,0.589078962802887,
ZCH0BWA6,0,0,,,,0,0,0,1,0.5672392845153809,
ZCH0BWKR,0,0,,,,0,0,0,1,0.5658825039863586,
ZCH0BWPA,0,0,,,,0,0,0,1,0.5254215002059937,
ZCH0BWPG,1,1,2019-07-10,2019-07-11,1.0,1,0,0,0,0.991329550743103,0.9875158071517944
ZCH0BWQS,0,0,,,,0,0,0,1,0.6027941703796387,
ZCH0BWSD,0,0,,,,0,0,0,1,0.6249796152114868,
ZCH0BWY5,0,0,,,,0,0,0,1,0.699113667011261,
ZCH0BWYT,0,0,,,,0,0,0,1,0.5145565867424011,
ZCH0BX0E,0,0,,,,0,0,0,1,0.6515491604804993,
ZCH0BX46,0,0,,,,0,0,0,1,0.508557915687561,
ZCH0BX4T,0,0,,,,0,0,0,1,0.45761051774024963,
ZCH0BX5B,0,0,,,,0,0,0,1,0.942684531211853,
ZCH0BX80,0,0,,,,0,0,0,1,0.561026930809021,
ZCH0BX8D,0,0,,,,0,0,0,1,0.5886902213096619,
ZCH0BXQS,1,0,,2019-07-18,,0,0,1,0,0.47152137756347656,
ZCH0BXXZ,0,0,,,,0,0,0,1,0.4761851727962494,
ZCH0BY27,0,0,,,,0,0,0,1,0.4752822518348694,
ZCH0BY5Q,0,0,,,,0,0,0,1,0.9097387194633484,
ZCH0BY89,0,0,,,,0,0,0,1,0.5287221670150757,
ZCH0BZEG,1,1,2018-09-20,2018-09-28,8.0,1,0,0,0,0.9693610072135925,0.9683952331542969
ZCH0BZRT,0,0,,,,0,0,0,1,0.4592815339565277,
ZCH0BZTP,0,0,,,,0,0,0,1,0.6671757102012634,
ZCH0BZZ2,0,0,,,,0,0,0,1,0.6781156063079834,
ZCH0C092,0,0,,,,0,0,0,1,0.5779738426208496,
ZCH0C0KQ,0,0,,,,0,0,0,1,0.5412684679031372,
ZCH0C159,0,0,,,,0,0,0,1,0.9476502537727356,
ZCH0C15C,0,0,,,,0,0,0,1,0.6248044967651367,
ZCH0C179,0,0,,,,0,0,0,1,0.8710331916809082,
ZCH0C198,0,0,,,,0,0,0,1,0.4656897485256195,
ZCH0C1CX,0,0,,,,0,0,0,1,0.5952662825584412,
ZCH0C21F,0,0,,,,0,0,0,1,0.5945536494255066,
ZCH0C23B,0,0,,,,0,0,0,1,0.5733547210693359,
ZCH0C2A9,0,0,,,,0,0,0,1,0.4648635983467102,
ZCH0C2AJ,0,0,,,,0,0,0,1,0.5167494416236877,
ZCH0C2DE,0,0,,,,0,0,0,1,0.5513753294944763,
ZCH0C2NQ,0,0,,,,0,0,0,1,0.6499520540237427,
ZCH0C2QD,0,0,,,,0,0,0,1,0.6482020616531372,
ZCH0C3N3,0,0,,,,0,0,0,1,0.5479188561439514,
ZCH0C5JJ,1,0,,2019-11-20,,0,0,1,0,0.9542959332466125,
ZCH0C5K1,1,0,,2019-07-14,,0,0,1,0,0.5301766991615295,
ZCH0C5ME,0,0,,,,0,0,0,1,0.7099881768226624,
ZCH0C5SJ,0,0,,,,0,0,0,1,0.6025786995887756,
ZCH0C5V2,0,0,,,,0,0,0,1,0.619611382484436,
ZCH0C5VT,0,0,,,,0,0,0,1,0.5584927201271057,
ZCH0C5WW,0,0,,,,0,0,0,1,0.5159863233566284,
ZCH0C5Z8,0,0,,,,0,0,0,1,0.641933023929596,
ZCH0C658,0,0,,,,0,0,0,1,0.6473203301429749,
ZCH0C66S,0,0,,,,0,0,0,1,0.46939927339553833,
ZCH0C68C,0,0,,,,0,0,0,1,0.4744470715522766,
ZCH0C6H2,0,0,,,,0,0,0,1,0.587364673614502,
ZCH0C6JE,0,0,,,,0,0,0,1,0.448233425617218,
ZCH0C6NW,0,0,,,,0,0,0,1,0.48095959424972534,
ZCH0C6VL,0,0,,,,0,0,0,1,0.6660557389259338,
ZCH0C6Y4,0,0,,,,0,0,0,1,0.4886043667793274,
ZCH0C7GS,0,0,,,,0,0,0,1,0.5827662348747253,
ZCH0C7H3,0,0,,,,0,0,0,1,0.5804471373558044,
ZCH0C7QC,0,0,,,,0,0,0,1,0.46136587858200073,
ZCH0C7S6,0,0,,,,0,0,0,1,0.4730231761932373,
ZCH0C7V1,0,0,,,,0,0,0,1,0.6246702075004578,
ZCH0C82R,0,0,,,,0,0,0,1,0.5760182738304138,
ZCH0C883,0,0,,,,0,0,0,1,0.6250578761100769,
ZCH0C891,1,0,,2019-10-29,,0,0,1,0,0.78016197681427,
ZCH0C8EG,0,0,,,,0,0,0,1,0.8439162373542786,
ZCH0C8ME,0,0,,,,0,0,0,1,0.6760422587394714,
ZCH0C8RQ,0,0,,,,0,0,0,1,0.639837920665741,
ZCH0C8VQ,0,0,,,,0,0,0,1,0.585142970085144,
ZCH0C8VX,0,0,,,,0,0,0,1,0.5619591474533081,
ZCH0C8W8,0,0,,,,0,0,0,1,0.5556348562240601,
ZCH0C9DA,0,0,,,,0,0,0,1,0.47571101784706116,
ZCH0C9T8,0,0,,,,0,0,0,1,0.5324533581733704,
ZCH0C9YR,0,0,,,,0,0,0,1,0.5217581391334534,
ZCH0CA2H,0,0,,,,0,0,0,1,0.5152029395103455,
ZCH0CACH,0,0,,,,0,0,0,1,0.4664731025695801,
ZCH0CAGE,0,0,,,,0,0,0,1,0.6268181800842285,
ZCH0CAHV,0,0,,,,0,0,0,1,0.49127835035324097,
ZCH0CANH,0,0,,,,0,0,0,1,0.6914173364639282,
ZCH0CANQ,0,0,,,,0,0,0,1,0.5827662348747253,
ZCH0CASW,0,0,,,,0,0,0,1,0.5351026058197021,
ZCH0CAV1,0,0,,,,0,0,0,1,0.4603450298309326,
ZCH0CBE9,0,0,,,,0,0,0,1,0.5742181539535522,
ZCH0CBKF,0,0,,,,0,0,0,1,0.5833849906921387,
ZCH0CC04,0,0,,,,0,0,0,1,0.6509595513343811,
ZCH0CC1B,0,0,,,,0,0,0,1,0.6235368251800537,
ZCH0CC24,0,0,,,,0,0,0,1,0.6280113458633423,
ZCH0CC2B,0,0,,,,0,0,0,1,0.5842572450637817,
ZCH0CC7A,0,0,,,,0,0,0,1,0.6234236359596252,
ZCH0CCAA,0,0,,,,0,0,0,1,0.7995940446853638,
ZCH0CCAC,0,0,,,,0,0,0,1,0.48470592498779297,
ZCH0CCAS,0,0,,,,0,0,0,1,0.6662778854370117,
ZCH0CCB4,1,0,,2019-09-18,,0,0,1,0,0.5062404870986938,
ZCH0CCC0,0,0,,,,0,0,0,1,0.6784648895263672,
ZCH0CCD8,0,0,,,,0,0,0,1,0.9445301294326782,
ZCH0CCEY,0,0,,,,0,0,0,1,0.5973301529884338,
ZCH0CCGK,0,0,,,,0,0,0,1,0.4674227237701416,
ZCH0CCGX,0,0,,,,0,0,0,1,0.4702173173427582,
ZCH0CCGZ,0,0,,,,0,0,0,1,0.6726678609848022,
ZCH0CCHP,0,0,,,,0,0,0,1,0.5595732927322388,
ZCH0CCMK,0,0,,,,0,0,0,1,0.6199369430541992,
ZCH0CCP5,0,0,,,,0,0,0,1,0.6240790486335754,
ZCH0CCQ2,0,0,,,,0,0,0,1,0.5312400460243225,
ZCH0CCQA,0,0,,,,0,0,0,1,0.6095139980316162,
ZCH0CCQK,0,0,,,,0,0,0,1,0.6046572923660278,
ZCH0CCQT,0,0,,,,0,0,0,1,0.5424803495407104,
ZCH0CCQV,0,0,,,,0,0,0,1,0.4665205478668213,
ZCH0CCS6,0,0,,,,0,0,0,1,0.6499569416046143,
ZCH0CCT5,0,0,,,,0,0,0,1,0.9358415603637695,
ZCH0CCVW,0,0,,,,0,0,0,1,0.4390130639076233,
ZCH0CCW4,0,0,,,,0,0,0,1,0.6234236359596252,
ZCH0CCXQ,0,0,,,,0,0,0,1,0.5791154503822327,
ZCH0CCY3,0,0,,,,0,0,0,1,0.43619561195373535,
ZCH0CCYF,0,0,,,,0,0,0,1,0.6516099572181702,
ZCH0CCYQ,0,0,,,,0,0,0,1,0.6234291195869446,
ZCH0CCZZ,0,0,,,,0,0,0,1,0.59034663438797,
ZCH0CD0J,0,1,2019-06-19,,,0,1,0,0,0.9800666570663452,0.9708433151245117
ZCH0CD14,0,0,,,,0,0,0,1,0.6065613627433777,
ZCH0CD19,0,0,,,,0,0,0,1,0.5917433500289917,
ZCH0CD1A,0,0,,,,0,0,0,1,0.6499520540237427,
ZCH0CD2A,0,0,,,,0,0,0,1,0.5279461741447449,
ZCH0CD2L,0,0,,,,0,0,0,1,0.5620213747024536,
ZCH0CD3J,0,0,,,,0,0,0,1,0.48438820242881775,
ZCH0CD6L,0,0,,,,0,0,0,1,0.6375648379325867,
ZCH0CD8J,0,0,,,,0,0,0,1,0.6671744585037231,
ZCH0CD8Q,0,0,,,,0,0,0,1,0.6887027025222778,
ZCH0CD92,0,0,,,,0,0,0,1,0.5819872617721558,
ZCH0CDAL,0,0,,,,0,0,0,1,0.3839837312698364,
ZCH0CDBM,0,0,,,,0,0,0,1,0.6150609254837036,
ZCH0CDBW,0,0,,,,0,0,0,1,0.5169832706451416,
ZCH0CDBY,0,0,,,,0,0,0,1,0.6390987634658813,
ZCH0CDDD,0,0,,,,0,0,0,1,0.8623653650283813,
ZCH0CDDL,0,0,,,,0,0,0,1,0.5524709224700928,
ZCH0CDDR,0,0,,,,0,0,0,1,0.9542587399482727,
ZCH0CDEW,0,0,,,,0,0,0,1,0.5249696969985962,
ZCH0CDGH,0,0,,,,0,0,0,1,0.5008911490440369,
ZCH0CDHE,1,1,2019-09-08,2019-10-14,36.0,0,0,1,0,0.9951902627944946,0.9685312509536743
ZCH0CDJ0,0,0,,,,0,0,0,1,0.6562875509262085,
ZCH0CDJB,0,0,,,,0,0,0,1,0.58139568567276,
ZCH0CDJH,0,0,,,,0,0,0,1,0.8945251703262329,
ZCH0CDJK,0,0,,,,0,0,0,1,0.5000073909759521,
ZCH0CDKM,0,0,,,,0,0,0,1,0.5151947140693665,
ZCH0CDSG,0,0,,,,0,0,0,1,0.5168097019195557,
ZCH0CDTA,0,0,,,,0,0,0,1,0.5866215229034424,
ZCH0CDZM,0,0,,,,0,0,0,1,0.4106183648109436,
ZCH0CE2D,0,1,2019-01-24,,,0,1,0,0,0.9818953275680542,0.9650418162345886
ZCH0CE2P,0,0,,,,0,0,0,1,0.469353586435318,
ZCH0CE33,0,0,,,,0,0,0,1,0.6511073708534241,
ZCH0CE4P,0,0,,,,0,0,0,1,0.9014989137649536,
ZCH0CE5D,1,1,2019-09-17,2019-09-17,0.0,1,0,0,0,0.9674676656723022,0.9674676656723022
ZCH0CE68,0,0,,,,0,0,0,1,0.39760342240333557,
ZCH0CE6P,0,0,,,,0,0,0,1,0.4648801386356354,
ZCH0CE8W,0,0,,,,0,0,0,1,0.9117389917373657,
ZCH0CEK0,0,0,,,,0,0,0,1,0.895401656627655,
ZCH0CEKG,0,0,,,,0,0,0,1,0.59327632188797,
ZCH0CEN4,0,0,,,,0,0,0,1,0.4966666102409363,
ZCH0CENR,0,0,,,,0,0,0,1,0.5951122045516968,
ZCH0CEQ0,0,0,,,,0,0,0,1,0.8319517374038696,
ZCH0CETM,0,0,,,,0,0,0,1,0.5231945514678955,
ZCH0CEXV,0,0,,,,0,0,0,1,0.7493752837181091,
ZCH0CEY7,0,0,,,,0,0,0,1,0.7714696526527405,
ZCH0CEZ6,0,0,,,,0,0,0,1,0.6687424182891846,
ZCH0CF06,0,0,,,,0,0,0,1,0.48861345648765564,
ZCH0CF29,0,0,,,,0,0,0,1,0.5186210870742798,
ZCH0CF3L,1,1,2019-05-27,2019-06-04,8.0,1,0,0,0,0.9910871386528015,0.9793556332588196
ZCH0CF6X,0,0,,,,0,0,0,1,0.6508208513259888,
ZCH0CF7D,0,0,,,,0,0,0,1,0.6241733431816101,
ZCH0CF7W,0,0,,,,0,0,0,1,0.5759736895561218,
ZCH0CFBT,0,0,,,,0,0,0,1,0.5259939432144165,
ZCH0CFD0,0,0,,,,0,0,0,1,0.6345380544662476,
ZCH0CFHK,1,1,2019-10-01,2020-05-06,218.0,0,0,1,0,0.9829781651496887,0.9822332262992859
ZCH0CFM5,0,0,,,,0,0,0,1,0.5759515762329102,
ZCH0CFS5,0,0,,,,0,0,0,1,0.4412490427494049,
ZCH0CFT3,0,0,,,,0,0,0,1,0.5853232145309448,
ZCH0CFTQ,0,0,,,,0,0,0,1,0.792347252368927,
ZCH0CG9P,0,0,,,,0,0,0,1,0.6062027812004089,
ZCH0CGNP,0,0,,,,0,0,0,1,0.8571138381958008,
ZCH0CH62,0,0,,,,0,0,0,1,0.4966103136539459,
ZCH0CH6Y,0,0,,,,0,0,0,1,0.5248867273330688,
ZCH0CH8H,0,0,,,,0,0,0,1,0.7808706164360046,
ZCH0CH9G,0,0,,,,0,0,0,1,0.5844100117683411,
ZCH0CHDN,1,1,2021-02-07,2021-02-08,1.0,1,0,0,0,0.9649410247802734,0.9649410247802734
ZCH0CHEG,0,0,,,,0,0,0,1,0.5821194052696228,
ZCH0CHEM,0,0,,,,0,0,0,1,0.6656600832939148,
ZCH0CHFF,0,0,,,,0,0,0,1,0.5703871846199036,
ZCH0CHH9,0,0,,,,0,0,0,1,0.5316283106803894,
ZCH0CHJD,0,0,,,,0,0,0,1,0.6183144450187683,
ZCH0CHMP,0,0,,,,0,0,0,1,0.550403892993927,
ZCH0CHRR,0,0,,,,0,0,0,1,0.4538259506225586,
ZCH0CHTH,0,0,,,,0,0,0,1,0.6763191819190979,
ZCH0CHVV,0,0,,,,0,0,0,1,0.6704258322715759,
ZCH0CHX8,0,0,,,,0,0,0,1,0.5999440550804138,
ZCH0CHZ0,0,0,,,,0,0,0,1,0.4786873459815979,
ZCH0CHZF,0,0,,,,0,0,0,1,0.5468184947967529,
ZCH0CHZN,0,0,,,,0,0,0,1,0.5433305501937866,
ZCH0CJ0T,0,0,,,,0,0,0,1,0.603866696357727,
ZCH0CJ22,0,0,,,,0,0,0,1,0.5960417985916138,
ZCH0CJ25,0,0,,,,0,0,0,1,0.5489462614059448,
ZCH0CJ2P,0,0,,,,0,0,0,1,0.6087599992752075,
ZCH0CJ3W,0,0,,,,0,0,0,1,0.6860483884811401,
ZCH0CJ3X,0,0,,,,0,0,0,1,0.5354450345039368,
ZCH0CJ54,0,0,,,,0,0,0,1,0.47835445404052734,
ZCH0CJ6J,0,0,,,,0,0,0,1,0.5912691354751587,
ZCH0CJ6L,0,0,,,,0,0,0,1,0.7229485511779785,
ZCH0CJ7J,0,0,,,,0,0,0,1,0.670223593711853,
ZCH0CJ85,0,0,,,,0,0,0,1,0.6986650228500366,
ZCH0CJ8P,0,0,,,,0,0,0,1,0.48907122015953064,
ZCH0CJ9J,0,0,,,,0,0,0,1,0.6509595513343811,
ZCH0CJA2,0,0,,,,0,0,0,1,0.5279995799064636,
