dataset,model,seed,burden,n_alarmed,n_fail,ear,within_5,recall_5,within_7,recall_7,within_10,recall_10,within_15,recall_15,within_30,recall_30,within_60,recall_60,within_90,recall_90,within_180,recall_180,within_365,recall_365
HGST,LGBM,47,0.05,51,162,0.046532045654082525,0.0784313725490196,0.024691358024691357,0.1568627450980392,0.04938271604938271,0.21568627450980393,0.06790123456790123,0.27450980392156865,0.08641975308641975,0.35294117647058826,0.1111111111111111,0.45098039215686275,0.1419753086419753,0.5294117647058824,0.16666666666666666,0.7058823529411765,0.2222222222222222,0.9411764705882353,0.2962962962962963
HGST,LGBM,48,0.01,6,162,0.007023705004389816,0.16666666666666666,0.006172839506172839,0.16666666666666666,0.006172839506172839,0.16666666666666666,0.006172839506172839,0.5,0.018518518518518517,0.6666666666666666,0.024691358024691357,0.8333333333333334,0.030864197530864196,0.8333333333333334,0.030864197530864196,0.8333333333333334,0.030864197530864196,1.0,0.037037037037037035
HGST,LGBM,48,0.05,32,162,0.0324846356453029,0.0625,0.012345679012345678,0.125,0.024691358024691357,0.25,0.04938271604938271,0.28125,0.05555555555555555,0.375,0.07407407407407407,0.53125,0.10493827160493827,0.59375,0.11728395061728394,0.6875,0.13580246913580246,0.84375,0.16666666666666666
HGST,LGBM,49,0.01,18,162,0.009657594381035996,0.16666666666666666,0.018518518518518517,0.16666666666666666,0.018518518518518517,0.2777777777777778,0.030864197530864196,0.3333333333333333,0.037037037037037035,0.4444444444444444,0.04938271604938271,0.5,0.05555555555555555,0.5555555555555556,0.06172839506172839,0.7222222222222222,0.08024691358024691,0.8333333333333334,0.09259259259259259
HGST,LGBM,49,0.05,50,162,0.04916593503072871,0.1,0.030864197530864196,0.1,0.030864197530864196,0.18,0.05555555555555555,0.2,0.06172839506172839,0.42,0.12962962962962962,0.54,0.16666666666666666,0.58,0.17901234567901234,0.74,0.22839506172839505,0.88,0.2716049382716049
HGST,LGBM,50,0.01,17,162,0.009657594381035996,0.11764705882352941,0.012345679012345678,0.17647058823529413,0.018518518518518517,0.23529411764705882,0.024691358024691357,0.29411764705882354,0.030864197530864196,0.35294117647058826,0.037037037037037035,0.47058823529411764,0.04938271604938271,0.47058823529411764,0.04938271604938271,0.7647058823529411,0.08024691358024691,0.8823529411764706,0.09259259259259259
HGST,LGBM,50,0.05,48,162,0.04916593503072871,0.020833333333333332,0.006172839506172839,0.041666666666666664,0.012345679012345678,0.08333333333333333,0.024691358024691357,0.20833333333333334,0.06172839506172839,0.22916666666666666,0.06790123456790123,0.2916666666666667,0.08641975308641975,0.4166666666666667,0.12345679012345678,0.6666666666666666,0.19753086419753085,0.7916666666666666,0.2345679012345679
HGST,LGBM,51,0.01,11,162,0.009657594381035996,0.09090909090909091,0.006172839506172839,0.09090909090909091,0.006172839506172839,0.09090909090909091,0.006172839506172839,0.2727272727272727,0.018518518518518517,0.36363636363636365,0.024691358024691357,0.45454545454545453,0.030864197530864196,0.5454545454545454,0.037037037037037035,0.9090909090909091,0.06172839506172839,1.0,0.06790123456790123
HGST,LGBM,51,0.05,45,162,0.046532045654082525,0.044444444444444446,0.012345679012345678,0.06666666666666667,0.018518518518518517,0.13333333333333333,0.037037037037037035,0.17777777777777778,0.04938271604938271,0.2222222222222222,0.06172839506172839,0.35555555555555557,0.09876543209876543,0.4444444444444444,0.12345679012345678,0.6222222222222222,0.1728395061728395,0.8444444444444444,0.2345679012345679
HGST,LGBM,52,0.01,12,162,0.00877963125548727,0.0,0.0,0.08333333333333333,0.006172839506172839,0.08333333333333333,0.006172839506172839,0.3333333333333333,0.024691358024691357,0.3333333333333333,0.024691358024691357,0.5833333333333334,0.043209876543209874,0.6666666666666666,0.04938271604938271,0.75,0.05555555555555555,0.9166666666666666,0.06790123456790123
