dataset,model,seed,split,threshold_kind,threshold,N_on_time,N_early,N_missed,N_censored_early,N_censored_no_alarm,N_failed,N_censored,N_alarmed,precision,recall,f1,far,on_time_share,mean_lead_time,median_lead_time,std_lead_time
TOSHIBA_20MG07ACA14TA,GRU,66,val,disk_opt,0.107,32,48,127,37,3684,207,3721,117,0.273504,0.154589,0.197531,0.009944,0.4,112.33,50.5,171.03
TOSHIBA_20MG07ACA14TA,GRU,66,test,row_opt,0.005,35,105,69,320,3408,209,3728,460,0.076087,0.167464,0.104634,0.085837,0.25,249.7,110.5,356.3
TOSHIBA_20MG07ACA14TA,GRU,66,test,disk_opt,0.107,33,45,131,36,3692,209,3728,114,0.289474,0.157895,0.204334,0.009657,0.423077,96.68,40.5,139.16
TOSHIBA_20MG07ACA14TA,GRU,67,val,row_opt,0.004,29,103,75,327,3394,207,3721,459,0.063181,0.140097,0.087087,0.08788,0.219697,324.84,154.0,418.58
TOSHIBA_20MG07ACA14TA,GRU,67,val,disk_opt,0.127,27,48,132,37,3684,207,3721,112,0.241071,0.130435,0.169279,0.009944,0.36,122.71,57.0,173.2
TOSHIBA_20MG07ACA14TA,GRU,67,test,row_opt,0.004,36,108,65,327,3401,209,3728,471,0.076433,0.172249,0.105882,0.087715,0.25,276.15,127.0,371.92
TOSHIBA_20MG07ACA14TA,GRU,67,test,disk_opt,0.127,27,45,137,32,3696,209,3728,104,0.259615,0.129187,0.172524,0.008584,0.375,102.08,50.0,143.58
TOSHIBA_20MG07ACA14TA,GRU,68,val,row_opt,0.005,40,97,70,332,3389,207,3721,469,0.085288,0.193237,0.118343,0.089223,0.291971,250.36,101.0,344.92
TOSHIBA_20MG07ACA14TA,GRU,68,val,disk_opt,0.147,30,45,132,36,3685,207,3721,111,0.27027,0.144928,0.188679,0.009675,0.4,118.76,47.0,177.58
TOSHIBA_20MG07ACA14TA,GRU,68,test,row_opt,0.005,38,105,66,337,3391,209,3728,480,0.079167,0.181818,0.110305,0.090397,0.265734,232.8,108.0,314.64
TOSHIBA_20MG07ACA14TA,GRU,68,test,disk_opt,0.147,33,45,131,30,3698,209,3728,108,0.305556,0.157895,0.208202,0.008047,0.423077,96.58,47.0,131.64
TOSHIBA_20MG07ACA14TA,GRU,69,val,row_opt,0.004,28,101,78,348,3373,207,3721,477,0.0587,0.135266,0.081871,0.093523,0.217054,322.71,158.0,416.42
TOSHIBA_20MG07ACA14TA,GRU,69,val,disk_opt,0.11,27,48,132,37,3684,207,3721,112,0.241071,0.130435,0.169279,0.009944,0.36,110.28,52.0,141.96
TOSHIBA_20MG07ACA14TA,GRU,69,test,row_opt,0.004,37,104,68,337,3391,209,3728,478,0.077406,0.177033,0.107715,0.090397,0.262411,261.18,115.0,359.39
TOSHIBA_20MG07ACA14TA,GRU,69,test,disk_opt,0.11,29,47,133,34,3694,209,3728,110,0.263636,0.138756,0.181818,0.00912,0.381579,96.5,51.0,131.94
TOSHIBA_20MG07ACA14TA,XGB,63,val,row_opt,0.001,55,89,63,150,3571,207,3721,294,0.187075,0.2657,0.219561,0.040312,0.381944,125.9,58.0,180.46
TOSHIBA_20MG07ACA14TA,XGB,63,val,disk_opt,0.063,39,46,122,31,3690,207,3721,116,0.336207,0.188406,0.241486,0.008331,0.458824,111.16,46.0,200.73
TOSHIBA_20MG07ACA14TA,XGB,63,test,row_opt,0.001,47,96,66,149,3579,209,3728,292,0.160959,0.22488,0.187625,0.039968,0.328671,127.33,77.0,154.35
TOSHIBA_20MG07ACA14TA,XGB,63,test,disk_opt,0.063,33,53,123,31,3697,209,3728,117,0.282051,0.157895,0.202454,0.008315,0.383721,87.97,45.0,102.0
TOSHIBA_20MG07ACA14TA,XGB,64,val,row_opt,0.001,53,86,68,133,3588,207,3721,272,0.194853,0.256039,0.221294,0.035743,0.381295,130.91,58.0,192.18
TOSHIBA_20MG07ACA14TA,XGB,64,val,disk_opt,0.048,30,44,133,35,3686,207,3721,109,0.275229,0.144928,0.189873,0.009406,0.405405,91.89,47.0,144.92
TOSHIBA_20MG07ACA14TA,XGB,64,test,row_opt,0.001,44,92,73,132,3596,209,3728,268,0.164179,0.210526,0.184486,0.035408,0.323529,130.38,74.0,173.07
TOSHIBA_20MG07ACA14TA,XGB,64,test,disk_opt,0.048,29,48,132,29,3699,209,3728,106,0.273585,0.138756,0.184127,0.007779,0.376623,84.73,57.0,88.14
TOSHIBA_20MG07ACA14TA,XGB,65,val,row_opt,0.001,55,89,63,150,3571,207,3721,294,0.187075,0.2657,0.219561,0.040312,0.381944,125.9,58.0,180.46
TOSHIBA_20MG07ACA14TA,XGB,65,val,disk_opt,0.092,37,47,123,37,3684,207,3721,121,0.305785,0.178744,0.22561,0.009944,0.440476,101.63,48.5,179.49
TOSHIBA_20MG07ACA14TA,XGB,65,test,row_opt,0.001,47,95,67,149,3579,209,3728,291,0.161512,0.22488,0.188,0.039968,0.330986,125.75,72.5,153.74
TOSHIBA_20MG07ACA14TA,XGB,65,test,disk_opt,0.092,38,48,123,29,3699,209,3728,115,0.330435,0.181818,0.234568,0.007779,0.44186,79.29,38.5,107.92
TOSHIBA_20MG07ACA14TA,XGB,66,val,row_opt,0.001,54,90,63,156,3565,207,3721,300,0.18,0.26087,0.213018,0.041924,0.375,129.45,58.0,189.61
TOSHIBA_20MG07ACA14TA,XGB,66,val,disk_opt,0.05,31,48,128,37,3684,207,3721,116,0.267241,0.149758,0.19195,0.009944,0.392405,90.35,48.0,141.6
TOSHIBA_20MG07ACA14TA,XGB,66,test,row_opt,0.001,46,97,66,162,3566,209,3728,305,0.15082,0.220096,0.178988,0.043455,0.321678,131.27,77.0,170.38
TOSHIBA_20MG07ACA14TA,XGB,66,test,disk_opt,0.05,33,48,128,36,3692,209,3728,117,0.282051,0.157895,0.202454,0.009657,0.407407,79.62,53.0,87.65
TOSHIBA_20MG07ACA14TA,XGB,67,val,row_opt,0.001,55,89,63,152,3569,207,3721,296,0.185811,0.2657,0.218688,0.040849,0.381944,125.93,58.0,180.46
TOSHIBA_20MG07ACA14TA,XGB,67,val,disk_opt,0.065,39,45,123,32,3689,207,3721,116,0.336207,0.188406,0.241486,0.0086,0.464286,105.21,45.0,194.32
TOSHIBA_20MG07ACA14TA,XGB,67,test,row_opt,0.001,45,97,67,152,3576,209,3728,294,0.153061,0.215311,0.178926,0.040773,0.316901,128.36,77.0,154.45
TOSHIBA_20MG07ACA14TA,XGB,67,test,disk_opt,0.065,31,53,125,31,3697,209,3728,115,0.269565,0.148325,0.191358,0.008315,0.369048,89.18,47.0,102.32
TOSHIBA_20MG07ACA14TA,XGB,68,val,row_opt,0.001,54,85,68,130,3591,207,3721,269,0.200743,0.26087,0.226891,0.034937,0.388489,127.27,58.0,182.86
TOSHIBA_20MG07ACA14TA,XGB,68,val,disk_opt,0.062,38,47,122,34,3687,207,3721,119,0.319328,0.183575,0.233129,0.009137,0.447059,111.66,46.0,201.14
TOSHIBA_20MG07ACA14TA,XGB,68,test,row_opt,0.001,45,92,72,123,3605,209,3728,260,0.173077,0.215311,0.191898,0.032994,0.328467,125.1,68.0,155.67
TOSHIBA_20MG07ACA14TA,XGB,68,test,disk_opt,0.062,34,52,123,30,3698,209,3728,116,0.293103,0.162679,0.209231,0.008047,0.395349,88.15,43.0,102.84
TOSHIBA_20MG07ACA14TA,XGB,69,val,row_opt,0.001,55,89,63,155,3566,207,3721,299,0.183946,0.2657,0.217391,0.041655,0.381944,128.26,58.0,188.36
TOSHIBA_20MG07ACA14TA,XGB,69,val,disk_opt,0.064,41,45,121,32,3689,207,3721,118,0.347458,0.198068,0.252308,0.0086,0.476744,110.06,38.0,200.71
TOSHIBA_20MG07ACA14TA,XGB,69,test,row_opt,0.001,46,97,66,154,3574,209,3728,297,0.154882,0.220096,0.181818,0.041309,0.321678,128.43,77.0,154.61
TOSHIBA_20MG07ACA14TA,XGB,69,test,disk_opt,0.064,33,52,124,30,3698,209,3728,115,0.286957,0.157895,0.203704,0.008047,0.388235,86.21,46.0,101.62
TOSHIBA_20MG07ACA14TA,LGBM,63,val,row_opt,0.001,49,76,82,96,3625,207,3721,221,0.221719,0.236715,0.228972,0.0258,0.392,121.2,56.0,184.02
TOSHIBA_20MG07ACA14TA,LGBM,63,val,disk_opt,0.02,29,48,130,37,3684,207,3721,114,0.254386,0.140097,0.180685,0.009944,0.376623,109.22,53.0,177.62
TOSHIBA_20MG07ACA14TA,LGBM,63,test,row_opt,0.001,41,84,84,87,3641,209,3728,212,0.193396,0.196172,0.194774,0.023337,0.328,113.06,68.0,137.94
TOSHIBA_20MG07ACA14TA,LGBM,63,test,disk_opt,0.02,34,56,119,38,3690,209,3728,128,0.265625,0.162679,0.20178,0.010193,0.377778,93.7,58.0,115.01
TOSHIBA_20MG07ACA14TA,LGBM,64,val,row_opt,0.001,49,76,82,96,3625,207,3721,221,0.221719,0.236715,0.228972,0.0258,0.392,121.2,56.0,184.02
TOSHIBA_20MG07ACA14TA,LGBM,64,val,disk_opt,0.13,31,39,137,26,3695,207,3721,96,0.322917,0.149758,0.20462,0.006987,0.442857,80.79,45.0,140.77
TOSHIBA_20MG07ACA14TA,LGBM,64,test,row_opt,0.001,41,84,84,87,3641,209,3728,212,0.193396,0.196172,0.194774,0.023337,0.328,113.06,68.0,137.94
TOSHIBA_20MG07ACA14TA,LGBM,64,test,disk_opt,0.13,30,39,140,21,3707,209,3728,90,0.333333,0.143541,0.200669,0.005633,0.434783,62.94,41.0,65.92
TOSHIBA_20MG07ACA14TA,LGBM,65,val,row_opt,0.001,49,76,82,96,3625,207,3721,221,0.221719,0.236715,0.228972,0.0258,0.392,121.2,56.0,184.02
TOSHIBA_20MG07ACA14TA,LGBM,65,val,disk_opt,0.128,30,39,138,24,3697,207,3721,93,0.322581,0.144928,0.2,0.00645,0.434783,83.96,46.0,142.64
TOSHIBA_20MG07ACA14TA,LGBM,65,test,row_opt,0.001,41,84,84,87,3641,209,3728,212,0.193396,0.196172,0.194774,0.023337,0.328,113.06,68.0,137.94
TOSHIBA_20MG07ACA14TA,LGBM,65,test,disk_opt,0.128,31,41,137,19,3709,209,3728,91,0.340659,0.148325,0.206667,0.005097,0.430556,66.85,41.0,73.46
TOSHIBA_20MG07ACA14TA,LGBM,66,val,row_opt,0.001,49,76,82,96,3625,207,3721,221,0.221719,0.236715,0.228972,0.0258,0.392,121.2,56.0,184.02
TOSHIBA_20MG07ACA14TA,LGBM,66,val,disk_opt,0.128,32,41,134,25,3696,207,3721,98,0.326531,0.154589,0.209836,0.006719,0.438356,81.07,46.0,138.54
TOSHIBA_20MG07ACA14TA,LGBM,66,test,row_opt,0.001,41,84,84,87,3641,209,3728,212,0.193396,0.196172,0.194774,0.023337,0.328,113.06,68.0,137.94
TOSHIBA_20MG07ACA14TA,LGBM,66,test,disk_opt,0.128,26,44,139,19,3709,209,3728,89,0.292135,0.124402,0.174497,0.005097,0.371429,76.49,49.5,83.17
TOSHIBA_20MG07ACA14TA,LGBM,67,val,row_opt,0.001,49,76,82,96,3625,207,3721,221,0.221719,0.236715,0.228972,0.0258,0.392,121.2,56.0,184.02
TOSHIBA_20MG07ACA14TA,LGBM,67,val,disk_opt,0.131,32,41,134,24,3697,207,3721,97,0.329897,0.154589,0.210526,0.00645,0.438356,75.67,46.0,126.45
TOSHIBA_20MG07ACA14TA,LGBM,67,test,row_opt,0.001,41,84,84,87,3641,209,3728,212,0.193396,0.196172,0.194774,0.023337,0.328,113.06,68.0,137.94
TOSHIBA_20MG07ACA14TA,LGBM,67,test,disk_opt,0.131,28,44,137,19,3709,209,3728,91,0.307692,0.133971,0.186667,0.005097,0.388889,76.57,45.0,84.21
TOSHIBA_20MG07ACA14TA,LGBM,68,val,row_opt,0.001,49,76,82,96,3625,207,3721,221,0.221719,0.236715,0.228972,0.0258,0.392,121.2,56.0,184.02
TOSHIBA_20MG07ACA14TA,LGBM,68,val,disk_opt,0.129,32,39,136,23,3698,207,3721,94,0.340426,0.154589,0.212625,0.006181,0.450704,81.94,44.0,141.24
TOSHIBA_20MG07ACA14TA,LGBM,68,test,row_opt,0.001,41,84,84,87,3641,209,3728,212,0.193396,0.196172,0.194774,0.023337,0.328,113.06,68.0,137.94
TOSHIBA_20MG07ACA14TA,LGBM,68,test,disk_opt,0.129,28,37,144,19,3709,209,3728,84,0.333333,0.133971,0.191126,0.005097,0.430769,66.62,41.0,74.82
TOSHIBA_20MG07ACA14TA,LGBM,69,val,row_opt,0.001,49,76,82,96,3625,207,3721,221,0.221719,0.236715,0.228972,0.0258,0.392,121.2,56.0,184.02
TOSHIBA_20MG07ACA14TA,LGBM,69,val,disk_opt,0.133,31,40,136,24,3697,207,3721,95,0.326316,0.149758,0.205298,0.00645,0.43662,82.62,46.0,140.96
TOSHIBA_20MG07ACA14TA,LGBM,69,test,row_opt,0.001,41,84,84,87,3641,209,3728,212,0.193396,0.196172,0.194774,0.023337,0.328,113.06,68.0,137.94
TOSHIBA_20MG07ACA14TA,LGBM,69,test,disk_opt,0.133,32,40,137,19,3709,209,3728,91,0.351648,0.15311,0.213333,0.005097,0.444444,66.08,40.0,73.56
HGST_20HUH721212ALN604,LSTM,70,val,row_opt,0.03,14,96,50,56,919,160,975,166,0.084337,0.0875,0.08589,0.057436,0.127273,281.62,206.0,249.14
HGST_20HUH721212ALN604,LSTM,70,val,disk_opt,0.13,17,51,92,9,966,160,975,77,0.220779,0.10625,0.14346,0.009231,0.25,140.22,80.5,163.95
HGST_20HUH721212ALN604,LSTM,70,test,row_opt,0.03,12,98,52,61,916,162,977,171,0.070175,0.074074,0.072072,0.062436,0.109091,299.47,220.5,290.8
HGST_20HUH721212ALN604,LSTM,70,test,disk_opt,0.13,21,41,100,20,957,162,977,82,0.256098,0.12963,0.172131,0.020471,0.33871,160.34,67.0,227.8
HGST_20HUH721212ALN604,LSTM,71,val,row_opt,0.046,16,89,55,51,924,160,975,156,0.102564,0.1,0.101266,0.052308,0.152381,261.05,189.0,274.22
HGST_20HUH721212ALN604,LSTM,71,val,disk_opt,0.123,17,51,92,8,967,160,975,76,0.223684,0.10625,0.144068,0.008205,0.25,156.15,96.0,167.32
HGST_20HUH721212ALN604,LSTM,71,test,row_opt,0.046,10,91,61,52,925,162,977,153,0.065359,0.061728,0.063492,0.053224,0.09901,293.9,216.0,279.99
HGST_20HUH721212ALN604,LSTM,71,test,disk_opt,0.123,14,48,100,20,957,162,977,82,0.170732,0.08642,0.114754,0.020471,0.225806,178.34,100.5,206.59
HGST_20HUH721212ALN604,GRU,70,val,row_opt,0.044,20,94,46,62,913,160,975,176,0.113636,0.125,0.119048,0.06359,0.175439,265.22,186.0,282.84
HGST_20HUH721212ALN604,GRU,70,val,disk_opt,0.225,18,31,111,9,966,160,975,58,0.310345,0.1125,0.165138,0.009231,0.367347,88.24,53.0,107.79
HGST_20HUH721212ALN604,GRU,70,test,row_opt,0.044,10,99,53,69,908,162,977,178,0.05618,0.061728,0.058824,0.070624,0.091743,287.67,219.0,286.91
HGST_20HUH721212ALN604,GRU,70,test,disk_opt,0.225,20,36,106,18,959,162,977,74,0.27027,0.123457,0.169492,0.018424,0.357143,147.86,78.0,222.4
HGST_20HUH721212ALN604,GRU,71,val,row_opt,0.042,19,99,42,52,923,160,975,170,0.111765,0.11875,0.115152,0.053333,0.161017,272.21,203.0,267.09
HGST_20HUH721212ALN604,GRU,71,val,disk_opt,0.161,18,44,98,9,966,160,975,71,0.253521,0.1125,0.155844,0.009231,0.290323,140.06,81.5,170.38
HGST_20HUH721212ALN604,GRU,71,test,row_opt,0.042,10,103,49,58,919,162,977,171,0.05848,0.061728,0.06006,0.059365,0.088496,312.86,236.0,306.8
HGST_20HUH721212ALN604,GRU,71,test,disk_opt,0.161,23,41,98,17,960,162,977,81,0.283951,0.141975,0.1893,0.0174,0.359375,149.88,71.5,222.03
HGST_20HUH721212ALN604,XGB,70,val,row_opt,0.019,22,98,40,64,911,160,975,184,0.119565,0.1375,0.127907,0.065641,0.183333,326.07,231.0,347.75
HGST_20HUH721212ALN604,XGB,70,val,disk_opt,0.612,4,33,123,9,966,160,975,46,0.086957,0.025,0.038835,0.009231,0.108108,210.54,162.0,170.08
HGST_20HUH721212ALN604,XGB,70,test,row_opt,0.019,12,104,46,73,904,162,977,189,0.063492,0.074074,0.068376,0.074719,0.103448,337.41,216.5,383.54
HGST_20HUH721212ALN604,XGB,70,test,disk_opt,0.612,10,23,129,8,969,162,977,41,0.243902,0.061728,0.098522,0.008188,0.30303,171.94,82.0,184.6
HGST_20HUH721212ALN604,XGB,71,val,row_opt,0.039,18,104,38,66,909,160,975,188,0.095745,0.1125,0.103448,0.067692,0.147541,333.11,279.0,311.4
HGST_20HUH721212ALN604,XGB,71,val,disk_opt,0.429,9,23,128,9,966,160,975,41,0.219512,0.05625,0.089552,0.009231,0.28125,151.88,88.5,223.23
HGST_20HUH721212ALN604,XGB,71,test,row_opt,0.039,14,107,41,74,903,162,977,195,0.071795,0.08642,0.078431,0.075742,0.115702,340.82,242.0,361.64
HGST_20HUH721212ALN604,XGB,71,test,disk_opt,0.429,16,26,120,12,965,162,977,54,0.296296,0.098765,0.148148,0.012282,0.380952,161.48,50.0,302.05
HGST_20HUH721212ALN604,LGBM,70,val,row_opt,0.024,19,99,42,68,907,160,975,186,0.102151,0.11875,0.109827,0.069744,0.161017,312.01,247.0,310.08
HGST_20HUH721212ALN604,LGBM,70,val,disk_opt,0.986,11,15,134,9,966,160,975,35,0.314286,0.06875,0.112821,0.009231,0.423077,148.73,43.5,221.07
HGST_20HUH721212ALN604,LGBM,70,test,row_opt,0.024,16,100,46,74,903,162,977,190,0.084211,0.098765,0.090909,0.075742,0.137931,308.03,240.0,321.51
HGST_20HUH721212ALN604,LGBM,70,test,disk_opt,0.986,15,18,129,9,968,162,977,42,0.357143,0.092593,0.147059,0.009212,0.454545,140.18,37.0,261.13
HGST_20HUH721212ALN604,LGBM,71,val,row_opt,0.008,22,91,47,59,916,160,975,172,0.127907,0.1375,0.13253,0.060513,0.19469,298.67,219.0,328.42
HGST_20HUH721212ALN604,LGBM,71,val,disk_opt,0.154,12,37,111,9,966,160,975,58,0.206897,0.075,0.110092,0.009231,0.244898,143.96,73.0,189.11
HGST_20HUH721212ALN604,LGBM,71,test,row_opt,0.008,14,97,51,56,921,162,977,167,0.083832,0.08642,0.085106,0.057318,0.126126,295.85,191.0,340.05
HGST_20HUH721212ALN604,LGBM,71,test,disk_opt,0.154,9,35,118,10,967,162,977,54,0.166667,0.055556,0.083333,0.010235,0.204545,240.84,133.5,321.3
ST12000NM0007,LSTM,70,val,row_opt,0.019,82,92,49,183,3466,223,3649,357,0.229692,0.367713,0.282759,0.050151,0.471264,112.57,35.5,214.57
ST12000NM0007,LSTM,70,val,disk_opt,0.294,61,42,120,36,3613,223,3649,139,0.438849,0.273543,0.337017,0.009866,0.592233,68.75,15.0,123.91
ST12000NM0007,LSTM,70,test,row_opt,0.019,61,84,80,220,3436,225,3656,365,0.167123,0.271111,0.20678,0.060175,0.42069,146.61,46.0,227.15
ST12000NM0007,LSTM,70,test,disk_opt,0.294,45,34,146,43,3613,225,3656,122,0.368852,0.2,0.259366,0.011761,0.56962,102.82,22.0,208.41
ST12000NM0007,LSTM,71,val,row_opt,0.015,80,92,51,172,3477,223,3649,344,0.232558,0.358744,0.282187,0.047136,0.465116,119.97,38.0,220.71
ST12000NM0007,LSTM,71,val,disk_opt,0.372,53,43,127,36,3613,223,3649,132,0.401515,0.237668,0.298592,0.009866,0.552083,77.9,22.0,129.11
ST12000NM0007,LSTM,71,test,row_opt,0.015,61,84,80,216,3440,225,3656,361,0.168975,0.271111,0.208191,0.059081,0.42069,146.45,46.0,227.42
ST12000NM0007,LSTM,71,test,disk_opt,0.372,36,37,152,34,3622,225,3656,107,0.336449,0.16,0.216867,0.0093,0.493151,122.55,32.0,224.63
ST12000NM0007,GRU,70,val,row_opt,0.021,85,89,49,169,3480,223,3649,343,0.247813,0.381166,0.300353,0.046314,0.488506,108.43,33.5,209.24
ST12000NM0007,GRU,70,val,disk_opt,0.32,73,32,118,36,3613,223,3649,141,0.51773,0.327354,0.401099,0.009866,0.695238,53.79,11.0,107.94
ST12000NM0007,GRU,70,test,row_opt,0.021,65,84,76,203,3453,225,3656,352,0.184659,0.288889,0.225303,0.055525,0.436242,141.08,44.0,224.94
ST12000NM0007,GRU,70,test,disk_opt,0.32,48,29,148,42,3614,225,3656,119,0.403361,0.213333,0.27907,0.011488,0.623377,92.95,20.0,204.96
ST12000NM0007,GRU,71,val,row_opt,0.014,83,92,48,175,3474,223,3649,350,0.237143,0.372197,0.289703,0.047958,0.474286,115.02,34.0,218.11
ST12000NM0007,GRU,71,val,disk_opt,0.299,72,37,114,36,3613,223,3649,145,0.496552,0.32287,0.391304,0.009866,0.66055,60.48,14.0,116.33
ST12000NM0007,GRU,71,test,row_opt,0.014,64,84,77,232,3424,225,3656,380,0.168421,0.284444,0.21157,0.063457,0.432432,143.69,45.0,225.92
ST12000NM0007,GRU,71,test,disk_opt,0.299,55,35,135,38,3618,225,3656,128,0.429688,0.244444,0.311615,0.010394,0.611111,90.74,18.0,194.93
ST12000NM0007,XGB,70,val,row_opt,0.019,88,90,45,153,3496,223,3649,331,0.265861,0.394619,0.31769,0.041929,0.494382,115.11,33.0,225.74
ST12000NM0007,XGB,70,val,disk_opt,0.118,80,44,99,36,3613,223,3649,160,0.5,0.358744,0.417755,0.009866,0.645161,69.03,12.0,127.2
ST12000NM0007,XGB,70,test,row_opt,0.019,69,82,74,179,3477,225,3656,330,0.209091,0.306667,0.248649,0.048961,0.456954,135.99,38.0,242.81
ST12000NM0007,XGB,70,test,disk_opt,0.118,51,38,136,47,3609,225,3656,136,0.375,0.226667,0.282548,0.012856,0.573034,103.1,21.0,204.75
ST12000NM0007,XGB,71,val,row_opt,0.018,83,94,46,173,3476,223,3649,350,0.237143,0.372197,0.289703,0.04741,0.468927,116.98,34.0,223.66
ST12000NM0007,XGB,71,val,disk_opt,0.111,77,41,105,34,3615,223,3649,152,0.506579,0.345291,0.410667,0.009318,0.652542,58.6,14.0,107.41
ST12000NM0007,XGB,71,test,row_opt,0.018,68,83,74,195,3461,225,3656,346,0.196532,0.302222,0.238179,0.053337,0.450331,139.52,42.0,216.14
ST12000NM0007,XGB,71,test,disk_opt,0.111,56,39,130,38,3618,225,3656,133,0.421053,0.248889,0.312849,0.010394,0.589474,90.48,21.0,161.27
ST12000NM0007,LGBM,70,val,row_opt,0.009,78,84,61,101,3548,223,3649,263,0.296578,0.349776,0.320988,0.027679,0.481481,113.41,33.5,213.8
ST12000NM0007,LGBM,70,val,disk_opt,0.067,72,39,112,36,3613,223,3649,147,0.489796,0.32287,0.389189,0.009866,0.648649,59.01,14.0,103.24
ST12000NM0007,LGBM,70,test,row_opt,0.009,63,73,89,140,3516,225,3656,276,0.228261,0.28,0.251497,0.038293,0.463235,121.82,37.0,207.27
ST12000NM0007,LGBM,70,test,disk_opt,0.067,48,30,147,44,3612,225,3656,122,0.393443,0.213333,0.276657,0.012035,0.615385,91.41,11.5,173.24
ST12000NM0007,LGBM,71,val,row_opt,0.008,83,77,63,97,3552,223,3649,257,0.322957,0.372197,0.345833,0.026583,0.51875,110.2,25.0,217.47
ST12000NM0007,LGBM,71,val,disk_opt,0.039,71,34,118,36,3613,223,3649,141,0.503546,0.318386,0.39011,0.009866,0.67619,71.22,11.0,139.03
ST12000NM0007,LGBM,71,test,row_opt,0.008,64,71,90,105,3551,225,3656,240,0.266667,0.284444,0.275269,0.02872,0.474074,122.74,38.0,199.78
ST12000NM0007,LGBM,71,test,disk_opt,0.039,53,26,146,33,3623,225,3656,112,0.473214,0.235556,0.31454,0.009026,0.670886,70.23,6.0,130.1
TOSHIBA_20MG07ACA14TA,LSTM,70,val,row_opt,0.005,35,95,77,247,3474,207,3721,377,0.092838,0.169082,0.119863,0.06638,0.269231,212.25,100.0,274.14
TOSHIBA_20MG07ACA14TA,LSTM,70,val,disk_opt,0.188,28,44,135,37,3684,207,3721,109,0.256881,0.135266,0.177215,0.009944,0.388889,105.56,46.0,150.36
TOSHIBA_20MG07ACA14TA,LSTM,70,test,row_opt,0.005,40,98,71,247,3481,209,3728,385,0.103896,0.191388,0.13468,0.066255,0.289855,212.44,107.5,269.62
TOSHIBA_20MG07ACA14TA,LSTM,70,test,disk_opt,0.188,29,46,134,26,3702,209,3728,101,0.287129,0.138756,0.187097,0.006974,0.386667,87.51,51.0,102.15
TOSHIBA_20MG07ACA14TA,LSTM,71,val,row_opt,0.003,33,102,72,360,3361,207,3721,495,0.066667,0.15942,0.094017,0.096748,0.244444,309.27,147.0,398.48
TOSHIBA_20MG07ACA14TA,LSTM,71,val,disk_opt,0.128,24,42,141,37,3684,207,3721,103,0.23301,0.115942,0.154839,0.009944,0.363636,102.17,55.5,144.21
TOSHIBA_20MG07ACA14TA,LSTM,71,test,row_opt,0.003,37,109,63,359,3369,209,3728,505,0.073267,0.177033,0.103641,0.096298,0.253425,260.62,129.0,347.44
TOSHIBA_20MG07ACA14TA,LSTM,71,test,disk_opt,0.128,27,43,139,28,3700,209,3728,98,0.27551,0.129187,0.175896,0.007511,0.385714,87.11,52.5,108.55
TOSHIBA_20MG07ACA14TA,GRU,70,val,row_opt,0.003,34,102,71,328,3393,207,3721,464,0.073276,0.164251,0.101341,0.088148,0.25,276.99,140.0,351.41
TOSHIBA_20MG07ACA14TA,GRU,70,val,disk_opt,0.136,29,46,132,36,3685,207,3721,111,0.261261,0.140097,0.18239,0.009675,0.386667,120.48,57.0,177.0
TOSHIBA_20MG07ACA14TA,GRU,70,test,row_opt,0.003,28,117,64,336,3392,209,3728,481,0.058212,0.133971,0.081159,0.090129,0.193103,283.09,138.0,362.3
TOSHIBA_20MG07ACA14TA,GRU,70,test,disk_opt,0.136,30,51,128,26,3702,209,3728,107,0.280374,0.143541,0.189873,0.006974,0.37037,96.63,52.0,134.04
TOSHIBA_20MG07ACA14TA,GRU,71,val,row_opt,0.004,35,100,72,330,3391,207,3721,465,0.075269,0.169082,0.104167,0.088686,0.259259,287.56,125.0,385.89
TOSHIBA_20MG07ACA14TA,GRU,71,val,disk_opt,0.145,28,45,134,37,3684,207,3721,110,0.254545,0.135266,0.176656,0.009944,0.383562,111.59,53.0,156.15
TOSHIBA_20MG07ACA14TA,GRU,71,test,row_opt,0.004,38,108,63,344,3384,209,3728,490,0.077551,0.181818,0.108727,0.092275,0.260274,254.06,111.5,352.45
TOSHIBA_20MG07ACA14TA,GRU,71,test,disk_opt,0.145,32,46,131,35,3693,209,3728,113,0.283186,0.15311,0.198758,0.009388,0.410256,92.35,50.5,135.17
TOSHIBA_20MG07ACA14TA,XGB,70,val,row_opt,0.002,53,87,67,120,3601,207,3721,260,0.203846,0.256039,0.226981,0.032249,0.378571,120.54,58.0,178.01
TOSHIBA_20MG07ACA14TA,XGB,70,val,disk_opt,0.067,39,47,121,31,3690,207,3721,117,0.333333,0.188406,0.240741,0.008331,0.453488,110.85,47.0,199.58
TOSHIBA_20MG07ACA14TA,XGB,70,test,row_opt,0.002,50,91,68,122,3606,209,3728,263,0.190114,0.239234,0.211864,0.032725,0.35461,113.18,55.0,146.87
TOSHIBA_20MG07ACA14TA,XGB,70,test,disk_opt,0.067,33,53,123,33,3695,209,3728,119,0.277311,0.157895,0.20122,0.008852,0.383721,88.1,45.0,101.95
TOSHIBA_20MG07ACA14TA,XGB,71,val,row_opt,0.002,54,87,66,136,3585,207,3721,277,0.194946,0.26087,0.22314,0.036549,0.382979,128.51,58.0,186.37
TOSHIBA_20MG07ACA14TA,XGB,71,val,disk_opt,0.063,44,49,114,31,3690,207,3721,124,0.354839,0.21256,0.265861,0.008331,0.473118,97.71,33.0,187.71
