ds,model,seed,budget,crit,thr,row_rec,row_far,OT,E,M,CE,CN,recall,precision,far,mlt
Seagate,XGB,60,0.005,row,0.046,0.27806234450461,0.004749321643372571,65,65,95,93,3563,0.28888888888888886,0.2914798206278027,0.025437636761487966,30.5
Seagate,XGB,60,0.005,op,0.194,0.0936631055173423,0.001050820079796306,44,22,159,22,3634,0.19555555555555557,0.5,0.006017505470459519,11.5
Seagate,XGB,60,0.01,row,0.017,0.39294599736572516,0.010941457768036143,66,88,71,208,3448,0.29333333333333333,0.18232044198895028,0.05689277899343545,49.5
Seagate,XGB,60,0.01,op,0.115,0.13083565051953755,0.0016081398393950797,58,34,133,35,3621,0.2577777777777778,0.4566929133858268,0.009573304157549234,14.5
Seagate,XGB,60,0.02,row,0.008,0.49129225815893457,0.01952407203234105,68,96,61,380,3276,0.3022222222222222,0.125,0.10393873085339168,56.0
Seagate,XGB,60,0.02,op,0.057,0.23313332357675984,0.003906464909211346,61,61,103,82,3574,0.27111111111111114,0.29901960784313725,0.022428884026258207,30.0
Seagate,XGB,60,0.05,row,0.003,0.518659446802283,0.039715497340489916,45,137,43,1069,2587,0.2,0.03597122302158273,0.29239606126914663,166.5
Seagate,XGB,60,0.05,op,0.017,0.39294599736572516,0.010941457768036143,66,88,71,208,3448,0.29333333333333333,0.18232044198895028,0.05689277899343545,49.5
Seagate,XGB,61,0.001,row,0.091,0.09351675691497147,0.0010268877900208404,46,16,163,21,3635,0.20444444444444446,0.5542168674698795,0.0057439824945295405,9.0
Seagate,XGB,61,0.001,op,0.535,0.04858773598712132,0.00030094166683171695,23,8,194,9,3647,0.10222222222222223,0.575,0.002461706783369803,9.0
Seagate,XGB,61,0.005,row,0.021,0.24776818381384458,0.004912996498733514,65,55,105,73,3583,0.28888888888888886,0.33678756476683935,0.019967177242888403,23.0
Seagate,XGB,61,0.005,op,0.083,0.09629738036001756,0.0010560466718162352,50,16,159,22,3634,0.2222222222222222,0.5681818181818182,0.006017505470459519,7.0
Seagate,XGB,61,0.01,row,0.010000000000000002,0.3693838723840187,0.009300858041359399,65,75,85,124,3532,0.28888888888888886,0.24621212121212122,0.03391684901531729,37.5
Seagate,XGB,61,0.01,op,0.036000000000000004,0.15688570174154837,0.0026198980209371776,65,36,124,50,3606,0.28888888888888886,0.4304635761589404,0.013676148796498906,13.0
Seagate,XGB,61,0.02,row,0.005,0.4797307185716376,0.019848395821367187,73,87,65,234,3422,0.3244444444444444,0.18527918781725888,0.06400437636761488,40.0
Seagate,XGB,61,0.02,op,0.014000000000000002,0.31874725596370557,0.0072110464847592575,67,65,93,93,3563,0.29777777777777775,0.29777777777777775,0.025437636761487966,27.5
Seagate,XGB,61,0.05,row,0.002,0.5347577930630762,0.04315211913548867,68,98,59,389,3267,0.3022222222222222,0.12252252252252252,0.10640043763676149,58.5
Seagate,XGB,61,0.05,op,0.006,0.4634860237084736,0.016644769996941068,71,85,69,207,3449,0.31555555555555553,0.19559228650137742,0.05661925601750547,40.0
Seagate,XGB,62,0.001,row,0.184,0.09337040831260061,0.0012395275600948048,39,21,165,27,3629,0.17333333333333334,0.4482758620689655,0.00738512035010941,6.5
Seagate,XGB,62,0.001,op,0.625,0.01609834626079321,0.00020053608329097044,9,5,211,6,3650,0.04,0.45,0.0016411378555798686,14.5
Seagate,XGB,62,0.005,row,0.048,0.25508561393238693,0.004991120295241931,60,61,104,83,3573,0.26666666666666666,0.29411764705882354,0.022702407002188184,31.0
Seagate,XGB,62,0.005,op,0.197,0.0856139323869457,0.0011355458872772646,38,19,168,24,3632,0.1688888888888889,0.4691358024691358,0.006564551422319475,8.0
Seagate,XGB,62,0.01,row,0.018000000000000002,0.384457778428216,0.010465012642851013,66,80,79,162,3494,0.29333333333333333,0.21428571428571427,0.04431072210065645,39.0
Seagate,XGB,62,0.01,op,0.10300000000000001,0.13142104492902093,0.002302176242883582,52,40,133,44,3612,0.2311111111111111,0.38235294117647056,0.012035010940919038,14.0
Seagate,XGB,62,0.02,row,0.008,0.48280403922142545,0.019963931013386678,69,92,64,286,3370,0.30666666666666664,0.15436241610738255,0.07822757111597374,45.0
Seagate,XGB,62,0.02,op,0.061,0.22610859066295916,0.003960381332153774,60,54,111,70,3586,0.26666666666666666,0.32608695652173914,0.019146608315098467,23.0
Seagate,XGB,62,0.05,row,0.003,0.5242206936923752,0.03835025648812628,57,121,47,834,2822,0.25333333333333335,0.05632411067193676,0.22811816192560175,122.0
Seagate,XGB,62,0.05,op,0.013000000000000001,0.4484121176642763,0.014061458120143396,68,86,71,209,3447,0.3022222222222222,0.18732782369146006,0.057166301969365424,42.0
Seagate,XGB,63,0.001,row,0.167,0.09937070100980536,0.0010810792967537912,44,21,160,17,3639,0.19555555555555557,0.5365853658536586,0.004649890590809628,13.0
Seagate,XGB,63,0.001,op,0.614,0.010829796575442705,0.00028856289625820027,9,5,211,7,3649,0.04,0.42857142857142855,0.0019146608315098468,8.0
Seagate,XGB,63,0.005,row,0.04,0.281867408166252,0.005210912243869483,63,62,100,87,3569,0.28,0.2971698113207547,0.023796498905908098,27.0
Seagate,XGB,63,0.005,op,0.19,0.08722376701302502,0.0010167096897715044,43,19,163,17,3639,0.19111111111111112,0.5443037974683544,0.004649890590809628,13.0
Seagate,XGB,63,0.01,row,0.015,0.39323869457046684,0.010852330619906824,69,77,79,163,3493,0.30666666666666664,0.22330097087378642,0.04458424507658643,37.0
Seagate,XGB,63,0.01,op,0.095,0.12834772427923313,0.002007561503233885,52,35,138,42,3614,0.2311111111111111,0.40310077519379844,0.011487964989059081,14.0
Seagate,XGB,63,0.02,row,0.008,0.47519391189814136,0.019570011025358325,68,91,66,259,3397,0.3022222222222222,0.16267942583732056,0.07084245076586433,44.0
Seagate,XGB,63,0.02,op,0.034,0.30235621249817063,0.0060070047336418676,65,62,98,95,3561,0.28888888888888886,0.2927927927927928,0.02598468271334792,27.0
Seagate,XGB,63,0.05,row,0.003,0.527294014342163,0.03857610028014533,65,102,58,542,3114,0.28888888888888886,0.09167842031029619,0.14824945295404815,68.0
Seagate,XGB,63,0.05,op,0.010000000000000002,0.44826576906190546,0.016280559058289155,68,86,71,220,3436,0.3022222222222222,0.18181818181818182,0.060175054704595186,42.0
Seagate,XGB,64,0.001,row,0.17600000000000002,0.11195668081369822,0.0014920544797945455,50,27,148,30,3626,0.2222222222222222,0.4672897196261682,0.008205689277899343,13.0
Seagate,XGB,64,0.001,op,0.729,0.01331772281574711,0.00013066480049823176,8,4,213,7,3649,0.035555555555555556,0.42105263157894735,0.0019146608315098468,15.5
Seagate,XGB,64,0.005,row,0.047,0.2660617591102005,0.005252174812447871,65,65,95,104,3552,0.28888888888888886,0.2777777777777778,0.028446389496717725,30.5
Seagate,XGB,64,0.005,op,0.22,0.09556563734816333,0.0012444790683242115,45,20,160,22,3634,0.2,0.5172413793103449,0.006017505470459519,11.0
Seagate,XGB,64,0.01,row,0.017,0.38182350358554074,0.011055342457312498,67,83,75,216,3440,0.29777777777777775,0.1830601092896175,0.05908096280087528,41.5
Seagate,XGB,64,0.01,op,0.13,0.13449436557880873,0.001998208654356117,56,33,136,41,3615,0.24888888888888888,0.4307692307692308,0.011214442013129104,12.0
Seagate,XGB,64,0.02,row,0.008,0.47943802136689595,0.019707828004410143,64,103,58,395,3261,0.28444444444444444,0.11387900355871886,0.10804157549234136,61.0
Seagate,XGB,64,0.02,op,0.062,0.23123079174593883,0.004122130600981059,64,59,102,87,3569,0.28444444444444444,0.3047619047619048,0.023796498905908098,23.0
Seagate,XGB,64,0.05,row,0.003,0.5212937216449582,0.040725605019288874,47,131,47,1189,2467,0.2088888888888889,0.03438185808339429,0.32521881838074396,160.5
Seagate,XGB,64,0.05,op,0.018000000000000002,0.37538416508122346,0.010501048619409472,63,82,80,204,3452,0.28,0.18051575931232092,0.05579868708971553,45.0
Seagate,XGB,65,0.001,row,0.14400000000000002,0.09132152787940875,0.0010510951635868285,45,24,156,25,3631,0.2,0.4787234042553192,0.006838074398249453,12.0
Seagate,XGB,65,0.001,op,0.527,0.028537977462315234,0.0005023030014942552,12,9,204,9,3647,0.05333333333333334,0.4,0.002461706783369803,8.0
Seagate,XGB,65,0.005,row,0.035,0.24249963412849407,0.004461308914695416,64,58,103,79,3577,0.28444444444444444,0.31840796019900497,0.02160831509846827,26.0
Seagate,XGB,65,0.005,op,0.165,0.08385774915849553,0.0009306084633379328,43,21,161,18,3638,0.19111111111111112,0.524390243902439,0.004923413566739606,8.0
Seagate,XGB,65,0.01,row,0.016,0.373920679057515,0.009681298923652144,68,75,82,145,3511,0.3022222222222222,0.2361111111111111,0.039660831509846825,36.0
Seagate,XGB,65,0.01,op,0.11900000000000001,0.11166398360895653,0.0015355177186971152,48,30,147,34,3622,0.21333333333333335,0.42857142857142855,0.009299781181619256,13.0
Seagate,XGB,65,0.02,row,0.007,0.46890092199619493,0.020452479825354804,68,90,67,247,3409,0.3022222222222222,0.16790123456790124,0.0675601750547046,41.0
Seagate,XGB,65,0.02,op,0.036000000000000004,0.2382555246597395,0.004340822214446521,64,57,104,76,3580,0.28444444444444444,0.3248730964467005,0.020787746170678335,26.0
Seagate,XGB,65,0.05,row,0.002,0.5543685057807698,0.053684802390808244,60,111,54,744,2912,0.26666666666666666,0.06557377049180328,0.20350109409190373,102.0
Seagate,XGB,65,0.05,op,0.008,0.46304697790136107,0.018565680106160335,71,86,68,233,3423,0.31555555555555553,0.18205128205128204,0.0637308533916849,40.0
Seagate,XGB,66,0.001,row,0.148,0.10581003951412264,0.0013806455446328952,54,24,147,32,3624,0.24,0.4909090909090909,0.0087527352297593,11.5
Seagate,XGB,66,0.001,op,0.5,0.019757061320064394,0.0003097443481284399,22,8,195,10,3646,0.09777777777777778,0.55,0.002735229759299781,5.0
Seagate,XGB,66,0.005,row,0.043000000000000003,0.2888921410800527,0.005447484303718913,66,63,96,102,3554,0.29333333333333333,0.2857142857142857,0.027899343544857767,26.0
Seagate,XGB,66,0.005,op,0.177,0.09249231669837553,0.001080529129172746,49,20,156,22,3634,0.21777777777777776,0.5384615384615384,0.006017505470459519,8.0
Seagate,XGB,66,0.01,row,0.017,0.4087516464217767,0.010746698444346147,68,82,75,197,3459,0.3022222222222222,0.19596541786743515,0.05388402625820569,40.0
Seagate,XGB,66,0.01,op,0.1,0.16142250841504463,0.0022796193720607295,66,40,119,47,3609,0.29333333333333333,0.43137254901960786,0.012855579868708972,14.5
Seagate,XGB,66,0.02,row,0.008,0.4848529196546173,0.019872603194933176,66,99,60,366,3290,0.29333333333333333,0.12429378531073447,0.10010940919037199,59.0
Seagate,XGB,66,0.02,op,0.048,0.2616713010390751,0.004937478956090025,65,61,99,98,3558,0.28888888888888886,0.29017857142857145,0.026805251641137857,25.0
Seagate,XGB,66,0.05,row,0.003,0.5286111517635007,0.03984726247615024,47,135,43,1144,2512,0.2088888888888889,0.03544494720965309,0.31291028446389496,167.0
Seagate,XGB,66,0.05,op,0.017,0.4087516464217767,0.010746698444346147,68,82,75,197,3459,0.3022222222222222,0.19596541786743515,0.05388402625820569,40.0
Seagate,XGB,67,0.001,row,0.177,0.10917605736865213,0.0012733628663290839,45,23,157,27,3629,0.2,0.47368421052631576,0.00738512035010941,12.0
Seagate,XGB,67,0.001,op,0.527,0.027952583052831846,0.00022639395960009418,16,6,203,7,3649,0.07111111111111111,0.5517241379310345,0.0019146608315098468,6.5
Seagate,XGB,67,0.005,row,0.048,0.2907946729108737,0.00493060186132696,66,66,93,105,3551,0.29333333333333333,0.27848101265822783,0.028719912472647702,28.5
Seagate,XGB,67,0.005,op,0.215,0.08297965754427045,0.0009493141610934691,39,20,166,18,3638,0.17333333333333334,0.5064935064935064,0.004923413566739606,12.0
Seagate,XGB,67,0.01,row,0.018000000000000002,0.38767744768037465,0.010954111622400182,68,80,77,206,3450,0.3022222222222222,0.192090395480226,0.056345733041575495,41.0
Seagate,XGB,67,0.01,op,0.137,0.13229913654324602,0.001681037043883567,57,34,134,36,3620,0.25333333333333335,0.44881889763779526,0.009846827133479213,14.0
Seagate,XGB,67,0.02,row,0.007,0.48075515878823355,0.0212986375650023,63,103,59,426,3230,0.28,0.10641891891891891,0.11652078774617068,76.5
Seagate,XGB,67,0.02,op,0.064,0.2429386799356066,0.003729310948114796,67,56,102,85,3571,0.29777777777777775,0.32211538461538464,0.02324945295404814,23.0
Seagate,XGB,67,0.05,row,0.003,0.5286111517635007,0.040512139997843345,46,132,47,1218,2438,0.20444444444444446,0.0329512893982808,0.33315098468271337,176.0
Seagate,XGB,67,0.05,op,0.018000000000000002,0.38767744768037465,0.010954111622400182,68,80,77,206,3450,0.3022222222222222,0.192090395480226,0.056345733041575495,41.0
Seagate,XGB,68,0.001,row,0.21,0.09102883067466706,0.001316551021441131,40,25,160,19,3637,0.17777777777777778,0.47619047619047616,0.005196936542669584,14.0
Seagate,XGB,68,0.001,op,0.662,0.020927850139031173,0.000249500998003992,10,7,208,4,3652,0.044444444444444446,0.47619047619047616,0.0010940919037199124,11.0
Seagate,XGB,68,0.005,row,0.039,0.2786477389140934,0.005869187754590048,65,68,92,116,3540,0.28888888888888886,0.26104417670682734,0.03172866520787746,36.0
Seagate,XGB,68,0.005,op,0.218,0.08941899604858773,0.00126978677705229,37,23,165,18,3638,0.16444444444444445,0.47435897435897434,0.004923413566739606,14.0
Seagate,XGB,68,0.01,row,0.018000000000000002,0.38299429240450755,0.010961538884744293,68,83,74,192,3464,0.3022222222222222,0.19825072886297376,0.0525164113785558,41.0
Seagate,XGB,68,0.01,op,0.1,0.1279086784721206,0.0024840066284190165,55,40,130,47,3609,0.24444444444444444,0.3873239436619718,0.012855579868708972,14.0
Seagate,XGB,68,0.02,row,0.008,0.4768037465242207,0.019967782186453994,68,98,59,369,3287,0.3022222222222222,0.12710280373831775,0.10092997811816193,56.0
Seagate,XGB,68,0.02,op,0.055,0.215717839894629,0.004240966798486819,67,58,100,84,3572,0.29777777777777775,0.32057416267942584,0.022975929978118162,23.0
Seagate,XGB,68,0.05,row,0.003,0.5249524367042294,0.03966818292852003,48,133,44,1099,2557,0.21333333333333335,0.0375,0.30060175054704596,175.0
Seagate,XGB,68,0.05,op,0.017,0.39016537392067907,0.011426155406936953,68,84,73,201,3455,0.3022222222222222,0.19263456090651557,0.054978118161925604,40.5
Seagate,XGB,69,0.001,row,0.16,0.08078442850870775,0.0012106437620899326,45,20,160,23,3633,0.2,0.5113636363636364,0.006291028446389497,8.0
Seagate,XGB,69,0.001,op,0.47600000000000003,0.032343041123957264,0.00034853116259212554,20,10,195,5,3651,0.08888888888888889,0.5714285714285714,0.0013676148796498905,4.0
Seagate,XGB,69,0.005,row,0.036000000000000004,0.26898873115761746,0.005693684296236633,62,62,101,84,3572,0.27555555555555555,0.2980769230769231,0.022975929978118162,29.0
Seagate,XGB,69,0.005,op,0.17200000000000001,0.07888189667788673,0.0011360960548583098,43,20,162,20,3636,0.19111111111111112,0.5180722891566265,0.005470459518599562,11.0
Seagate,XGB,69,0.01,row,0.014000000000000002,0.38518952144007024,0.010715338892226572,67,77,81,154,3502,0.29777777777777775,0.22483221476510068,0.04212253829321663,36.5
Seagate,XGB,69,0.01,op,0.092,0.13332357675984194,0.0023096035052276925,54,37,134,41,3615,0.24,0.4090909090909091,0.011214442013129104,14.0
Seagate,XGB,69,0.02,row,0.008,0.4749012146933997,0.01936672410416213,68,90,67,238,3418,0.3022222222222222,0.1717171717171717,0.0650984682713348,44.0
Seagate,XGB,69,0.02,op,0.031,0.27894043611883507,0.006097782384514323,63,63,99,87,3569,0.28,0.29577464788732394,0.023796498905908098,29.0
Seagate,XGB,69,0.05,row,0.003,0.5280257573540172,0.03783502454847747,65,101,59,427,3229,0.28888888888888886,0.10961214165261383,0.11679431072210066,72.0
Seagate,XGB,69,0.05,op,0.008,0.4749012146933997,0.01936672410416213,68,90,67,238,3418,0.3022222222222222,0.1717171717171717,0.0650984682713348,44.0
Seagate,XGB,70,0.001,row,0.201,0.09805356358846773,0.0010755776209433394,46,22,157,22,3634,0.20444444444444446,0.5111111111111111,0.006017505470459519,7.5
Seagate,XGB,70,0.001,op,0.635,0.015805649056051516,0.0001452442413959292,15,5,205,4,3652,0.06666666666666667,0.625,0.0010940919037199124,4.5
Seagate,XGB,70,0.005,row,0.048,0.26752524513390896,0.005105555152099329,67,61,97,97,3559,0.29777777777777775,0.29777777777777775,0.026531728665207876,24.5
Seagate,XGB,70,0.005,op,0.20800000000000002,0.09629738036001756,0.0010197356114672528,46,21,158,21,3635,0.20444444444444446,0.5227272727272727,0.0057439824945295405,7.0
Seagate,XGB,70,0.01,row,0.019000000000000003,0.3897263281135665,0.010530207501204867,69,82,74,179,3477,0.30666666666666664,0.20909090909090908,0.048960612691466086,38.0
Seagate,XGB,70,0.01,op,0.11800000000000001,0.149568271623006,0.0019492437396430953,51,38,136,47,3609,0.22666666666666666,0.375,0.012855579868708972,21.0
Seagate,XGB,70,0.02,row,0.008,0.471681545441241,0.019342241646805616,62,101,62,386,3270,0.27555555555555555,0.11293260473588343,0.10557986870897156,68.0
Seagate,XGB,70,0.02,op,0.066,0.2326942777696473,0.0037361880428778606,64,57,104,77,3579,0.28444444444444444,0.32323232323232326,0.021061269146608316,24.0
Seagate,XGB,70,0.05,row,0.003,0.5166105663690912,0.03994876839485307,47,138,40,1223,2433,0.2088888888888889,0.033380681818181816,0.33451859956236324,175.0
Seagate,XGB,70,0.05,op,0.017,0.40231230791745937,0.011367837643346163,68,84,73,205,3451,0.3022222222222222,0.19047619047619047,0.056072210065645514,40.0
Seagate,XGB,71,0.001,row,0.153,0.12834772427923313,0.0012755635366532645,52,26,147,22,3634,0.2311111111111111,0.52,0.006017505470459519,14.5
Seagate,XGB,71,0.001,op,0.587,0.017415483682130837,0.00013149005186979953,19,6,200,6,3650,0.08444444444444445,0.6129032258064516,0.0016411378555798686,12.0
Seagate,XGB,71,0.005,row,0.042,0.2907946729108737,0.005385865534641852,66,67,92,105,3551,0.29333333333333333,0.2773109243697479,0.028719912472647702,32.0
Seagate,XGB,71,0.005,op,0.18,0.11239572662081077,0.001073101866828636,52,24,149,19,3637,0.2311111111111111,0.5473684210526316,0.005196936542669584,11.0
Seagate,XGB,71,0.01,row,0.018000000000000002,0.39133616273964583,0.01053048258499539,68,83,74,195,3461,0.3022222222222222,0.19653179190751446,0.05333698030634573,42.0
Seagate,XGB,71,0.01,op,0.111,0.16288599443875312,0.0019390656393937593,56,39,130,38,3618,0.24888888888888888,0.42105263157894735,0.010393873085339168,21.0
Seagate,XGB,71,0.02,row,0.008,0.4795843699692668,0.01983904297248942,68,99,58,369,3287,0.3022222222222222,0.12686567164179105,0.10092997811816193,60.0
Seagate,XGB,71,0.02,op,0.057,0.2543538709205327,0.004105075405968658,62,61,102,83,3573,0.27555555555555555,0.30097087378640774,0.022702407002188184,29.0
Seagate,XGB,71,0.05,row,0.003,0.5264159227279379,0.03933450629061612,45,134,46,1165,2491,0.2,0.033482142857142856,0.3186542669584245,176.0
Seagate,XGB,71,0.05,op,0.017,0.3977755012439631,0.011121087483247397,67,84,74,206,3450,0.29777777777777775,0.1876750700280112,0.056345733041575495,44.0
Seagate,LSTM,42,0.001,row,0.12000000000000001,0.13888482364993415,0.001628220956103229,56,61,108,105,3551,0.24888888888888888,0.25225225225225223,0.028719912472647702,37.0
Seagate,LSTM,42,0.001,op,0.41400000000000003,0.005853944094833894,0.0001130594379047858,12,3,210,10,3646,0.05333333333333334,0.48,0.002735229759299781,19.0
Seagate,LSTM,42,0.005,row,0.035,0.28450168300892725,0.005079972359580728,59,79,87,191,3465,0.26222222222222225,0.17933130699088146,0.05224288840262582,41.0
Seagate,LSTM,42,0.005,op,0.34600000000000003,0.018586272501097616,0.0002492259142134694,28,21,176,20,3636,0.12444444444444444,0.4057971014492754,0.005470459518599562,21.0
Seagate,LSTM,42,0.01,row,0.016,0.37128640421483977,0.009966560814424074,62,84,79,230,3426,0.27555555555555555,0.16489361702127658,0.06291028446389496,41.0
